has.passed,parent.batch.id,failure.reason.group
0,2443743,NO REASON GIVEN
1,2443940,NO REASON GIVEN
0,2443969,NO REASON GIVEN
0,2444032,NO REASON GIVEN
1,2444147,NO REASON GIVEN
1,2444148,NO REASON GIVEN
1,2444192,NO REASON GIVEN
1,2444232,NO REASON GIVEN
1,2444283,NO REASON GIVEN
1,2444289,NO REASON GIVEN
0,2444406,NO REASON GIVEN
1,2444413,NO REASON GIVEN
0,2444416,NO REASON GIVEN
0,2444854,NO REASON GIVEN
0,2444925,OPERATOR
1,2444972,NO REASON GIVEN
1,2445019,NO REASON GIVEN
0,2445044,NO REASON GIVEN
1,2445045,NO REASON GIVEN
1,2445254,NO REASON GIVEN
1,2445287,NO REASON GIVEN
1,2445383,NO REASON GIVEN
1,2445433,NO REASON GIVEN
1,2445879,NO REASON GIVEN
0,2445882,NO REASON GIVEN
0,2446005,NO REASON GIVEN
0,2446009,NO REASON GIVEN
1,2446051,NO REASON GIVEN
1,2446196,NO REASON GIVEN
0,2446236,NO REASON GIVEN
0,2446311,NO REASON GIVEN
1,2446674,NO REASON GIVEN
0,2446821,NO REASON GIVEN
0,2446957,NO REASON GIVEN
0,2447042,UNKNOWN
1,2447048,NO REASON GIVEN
1,2447218,NO REASON GIVEN
0,2447225,NO REASON GIVEN
1,2447271,NO REASON GIVEN
0,2447311,NO REASON GIVEN
1,2447312,NO REASON GIVEN
1,2447532,NO REASON GIVEN
1,2447616,NO REASON GIVEN
1,2447687,NO REASON GIVEN
1,2447852,NO REASON GIVEN
1,2447855,NO REASON GIVEN
1,2447950,NO REASON GIVEN
0,2448140,NO REASON GIVEN
1,2448144,NO REASON GIVEN
1,2448262,NO REASON GIVEN
1,2448352,NO REASON GIVEN
1,2448356,NO REASON GIVEN
0,2448363,NO REASON GIVEN
1,2448514,NO REASON GIVEN
1,2448629,NO REASON GIVEN
0,2448872,NO REASON GIVEN
0,2448872,NO REASON GIVEN
0,2448943,NO REASON GIVEN
1,2449120,NO REASON GIVEN
1,2449308,NO REASON GIVEN
0,2449343,NO REASON GIVEN
1,2449345,NO REASON GIVEN
1,2449346,NO REASON GIVEN
1,2449349,NO REASON GIVEN
1,2449526,NO REASON GIVEN
1,2449549,NO REASON GIVEN
1,2449800,NO REASON GIVEN
0,2450260,NO REASON GIVEN
1,2450308,NO REASON GIVEN
1,2450309,NO REASON GIVEN
0,2450310,NO REASON GIVEN
0,2450335,NO REASON GIVEN
1,2450372,NO REASON GIVEN
1,2450434,NO REASON GIVEN
1,2450435,NO REASON GIVEN
0,2450640,UNKNOWN
0,2450733,NO REASON GIVEN
0,2451823,NO REASON GIVEN
1,2451841,NO REASON GIVEN
1,2451899,NO REASON GIVEN
1,2451969,NO REASON GIVEN
0,2451994,NO REASON GIVEN
0,2452016,NO REASON GIVEN
0,2452154,NO REASON GIVEN
1,2452177,NO REASON GIVEN
1,2452190,NO REASON GIVEN
1,2452217,NO REASON GIVEN
0,2452258,NO REASON GIVEN
0,2452291,NO REASON GIVEN
1,2452364,NO REASON GIVEN
1,2452424,NO REASON GIVEN
1,2452457,NO REASON GIVEN
1,2452474,NO REASON GIVEN
1,2452632,NO REASON GIVEN
1,2452657,NO REASON GIVEN
1,2452669,NO REASON GIVEN
1,2452685,NO REASON GIVEN
0,2452842,NO REASON GIVEN
0,2452853,NO REASON GIVEN
0,2452862,NO REASON GIVEN
1,2452898,NO REASON GIVEN
0,2452924,UNKNOWN
1,2453181,NO REASON GIVEN
1,2453188,NO REASON GIVEN
1,2453303,NO REASON GIVEN
1,2453312,NO REASON GIVEN
0,2453316,NO REASON GIVEN
1,2453336,NO REASON GIVEN
1,2453442,NO REASON GIVEN
1,2453451,NO REASON GIVEN
0,2453649,UNKNOWN
0,2453915,NO REASON GIVEN
0,2454020,NO REASON GIVEN
1,2454028,NO REASON GIVEN
1,2454139,NO REASON GIVEN
0,2454148,NO REASON GIVEN
1,2454198,NO REASON GIVEN
1,2454210,NO REASON GIVEN
0,2454221,NO REASON GIVEN
0,2454345,NO REASON GIVEN
1,2454399,NO REASON GIVEN
1,2454400,NO REASON GIVEN
1,2454485,NO REASON GIVEN
0,2454661,NO REASON GIVEN
1,2454779,NO REASON GIVEN
0,2454792,NO REASON GIVEN
0,2454807,NO REASON GIVEN
1,2454821,NO REASON GIVEN
0,2454870,NO REASON GIVEN
0,2454870,NO REASON GIVEN
0,2454895,NO REASON GIVEN
0,2454914,NO REASON GIVEN
0,2454919,OPERATOR
1,2455025,NO REASON GIVEN
0,2455165,OPERATOR
1,2455258,NO REASON GIVEN
1,2455274,NO REASON GIVEN
0,2455442,NO REASON GIVEN
1,2455444,NO REASON GIVEN
1,2455471,NO REASON GIVEN
1,2455473,NO REASON GIVEN
1,2455479,NO REASON GIVEN
1,2455517,NO REASON GIVEN
1,2455542,NO REASON GIVEN
0,2455648,NO REASON GIVEN
0,2455827,NO REASON GIVEN
1,2456566,NO REASON GIVEN
1,2456608,NO REASON GIVEN
0,2456622,NO REASON GIVEN
1,2456741,NO REASON GIVEN
1,2457117,NO REASON GIVEN
0,2457147,NO REASON GIVEN
1,2457214,NO REASON GIVEN
1,2457274,NO REASON GIVEN
1,2457355,NO REASON GIVEN
1,2457386,NO REASON GIVEN
1,2457463,NO REASON GIVEN
0,2457544,UNKNOWN
1,2457547,NO REASON GIVEN
1,2457554,NO REASON GIVEN
0,2457780,NO REASON GIVEN
1,2457797,NO REASON GIVEN
1,2457819,NO REASON GIVEN
1,2457946,NO REASON GIVEN
1,2457946,NO REASON GIVEN
1,2458092,NO REASON GIVEN
1,2458161,NO REASON GIVEN
0,2458181,NO REASON GIVEN
1,2458187,NO REASON GIVEN
1,2458275,NO REASON GIVEN
1,2458360,NO REASON GIVEN
0,2458517,NO REASON GIVEN
1,2458599,NO REASON GIVEN
1,2458637,NO REASON GIVEN
1,2458821,NO REASON GIVEN
1,2458849,NO REASON GIVEN
0,2459048,NO REASON GIVEN
0,2459114,NO REASON GIVEN
0,2459281,NO REASON GIVEN
1,2459334,NO REASON GIVEN
1,2459541,NO REASON GIVEN
1,2459775,NO REASON GIVEN
1,2459783,NO REASON GIVEN
1,2459861,NO REASON GIVEN
1,2459901,NO REASON GIVEN
1,2459988,NO REASON GIVEN
0,2460103,NO REASON GIVEN
1,2460202,NO REASON GIVEN
1,2460228,NO REASON GIVEN
1,2460245,NO REASON GIVEN
1,2460434,NO REASON GIVEN
1,2460542,NO REASON GIVEN
1,2460545,NO REASON GIVEN
1,2460666,NO REASON GIVEN
1,2460844,NO REASON GIVEN
1,2460846,NO REASON GIVEN
1,2461033,NO REASON GIVEN
0,2461213,NO REASON GIVEN
0,2461317,NO REASON GIVEN
1,2461431,NO REASON GIVEN
1,2461708,NO REASON GIVEN
0,2461856,NO REASON GIVEN
1,2461864,NO REASON GIVEN
1,2461939,NO REASON GIVEN
0,2462019,NO REASON GIVEN
0,2462020,NO REASON GIVEN
0,2462071,NO REASON GIVEN
0,2462216,NO REASON GIVEN
0,2462287,NO REASON GIVEN
1,2462391,NO REASON GIVEN
1,2462444,NO REASON GIVEN
1,2462467,NO REASON GIVEN
1,2462517,NO REASON GIVEN
1,2462518,NO REASON GIVEN
1,2462604,NO REASON GIVEN
1,2462620,NO REASON GIVEN
0,2462717,NO REASON GIVEN
1,2462723,NO REASON GIVEN
0,2462770,NO REASON GIVEN
0,2462795,NO REASON GIVEN
1,2462947,NO REASON GIVEN
1,2462957,NO REASON GIVEN
1,2462967,NO REASON GIVEN
0,2463032,NO REASON GIVEN
0,2463265,NO REASON GIVEN
0,2463461,NO REASON GIVEN
0,2463639,UNKNOWN
1,2463916,NO REASON GIVEN
1,2463932,NO REASON GIVEN
1,2464306,NO REASON GIVEN
1,2464424,NO REASON GIVEN
0,2464432,NO REASON GIVEN
0,2464435,NO REASON GIVEN
1,2464528,NO REASON GIVEN
0,2464614,NO REASON GIVEN
1,2464681,NO REASON GIVEN
0,2464730,NO REASON GIVEN
0,2464784,NO REASON GIVEN
1,2464918,NO REASON GIVEN
1,2464946,NO REASON GIVEN
1,2465048,NO REASON GIVEN
1,2465237,NO REASON GIVEN
0,2465332,NO REASON GIVEN
1,2465333,NO REASON GIVEN
0,2465784,NO REASON GIVEN
0,2465795,NO REASON GIVEN
1,2465848,NO REASON GIVEN
1,2465931,NO REASON GIVEN
1,2466139,NO REASON GIVEN
1,2466217,NO REASON GIVEN
0,2466243,NO REASON GIVEN
1,2466321,NO REASON GIVEN
1,2466507,NO REASON GIVEN
1,2466512,NO REASON GIVEN
1,2466587,NO REASON GIVEN
1,2466664,NO REASON GIVEN
0,2466761,NO REASON GIVEN
1,2466901,NO REASON GIVEN
0,2466935,NO REASON GIVEN
0,2467004,NO REASON GIVEN
0,2467068,NO REASON GIVEN
1,2467129,NO REASON GIVEN
1,2467453,NO REASON GIVEN
1,2467517,NO REASON GIVEN
0,2468685,NO REASON GIVEN
1,2468686,NO REASON GIVEN
0,2468711,NO REASON GIVEN
1,2469088,NO REASON GIVEN
0,2469198,NO REASON GIVEN
0,2469230,NO REASON GIVEN
0,2469744,NO REASON GIVEN
1,2469857,NO REASON GIVEN
0,2469951,NO REASON GIVEN
1,2469980,NO REASON GIVEN
1,2469988,NO REASON GIVEN
0,2470054,NO REASON GIVEN
1,2470136,NO REASON GIVEN
1,2470217,NO REASON GIVEN
0,2470227,NO REASON GIVEN
1,2470291,NO REASON GIVEN
1,2470381,NO REASON GIVEN
1,2470390,NO REASON GIVEN
1,2470482,NO REASON GIVEN
1,2470727,NO REASON GIVEN
1,2470764,NO REASON GIVEN
1,2470764,NO REASON GIVEN
0,2471111,NO REASON GIVEN
1,2471206,NO REASON GIVEN
1,2471216,NO REASON GIVEN
0,2471300,NO REASON GIVEN
1,2471372,NO REASON GIVEN
1,2471380,NO REASON GIVEN
1,2471453,NO REASON GIVEN
0,2471521,NO REASON GIVEN
0,2471627,NO REASON GIVEN
0,2471667,UNKNOWN
0,2471716,NO REASON GIVEN
0,2471860,NO REASON GIVEN
1,2471866,NO REASON GIVEN
0,2471897,NO REASON GIVEN
1,2471939,NO REASON GIVEN
1,2472097,NO REASON GIVEN
0,2472230,UNKNOWN
1,2472235,NO REASON GIVEN
0,2472255,NO REASON GIVEN
0,2472258,NO REASON GIVEN
0,2472264,NO REASON GIVEN
1,2472282,NO REASON GIVEN
0,2472424,NO REASON GIVEN
1,2472486,NO REASON GIVEN
0,2472509,NO REASON GIVEN
1,2472510,NO REASON GIVEN
1,2472541,NO REASON GIVEN
1,2472597,NO REASON GIVEN
0,2472620,NO REASON GIVEN
1,2472676,NO REASON GIVEN
1,2472766,NO REASON GIVEN
1,2472819,NO REASON GIVEN
0,2472907,NO REASON GIVEN
0,2473025,NO REASON GIVEN
1,2473028,NO REASON GIVEN
0,2473069,NO REASON GIVEN
1,2473171,NO REASON GIVEN
1,2473256,NO REASON GIVEN
1,2473258,NO REASON GIVEN
1,2473284,NO REASON GIVEN
0,2473308,UNKNOWN
1,2473401,NO REASON GIVEN
1,2473429,NO REASON GIVEN
1,2473461,NO REASON GIVEN
1,2473495,NO REASON GIVEN
1,2473569,NO REASON GIVEN
0,2473617,NO REASON GIVEN
0,2473677,NO REASON GIVEN
1,2473742,NO REASON GIVEN
0,2473852,NO REASON GIVEN
1,2474082,NO REASON GIVEN
0,2474155,NO REASON GIVEN
1,2474158,NO REASON GIVEN
1,2474169,NO REASON GIVEN
0,2474203,NO REASON GIVEN
0,2474316,NO REASON GIVEN
0,2474496,NO REASON GIVEN
0,2474508,NO REASON GIVEN
1,2474615,NO REASON GIVEN
1,2474618,NO REASON GIVEN
1,2474663,NO REASON GIVEN
1,2474678,NO REASON GIVEN
1,2474904,NO REASON GIVEN
1,2475076,NO REASON GIVEN
0,2475175,NO REASON GIVEN
0,2475178,NO REASON GIVEN
1,2475336,NO REASON GIVEN
0,2475383,NO REASON GIVEN
1,2475565,NO REASON GIVEN
0,2475728,NO REASON GIVEN
1,2475858,NO REASON GIVEN
0,2475922,NO REASON GIVEN
1,2475940,NO REASON GIVEN
1,2476083,NO REASON GIVEN
1,2477223,NO REASON GIVEN
0,2477327,NO REASON GIVEN
1,2477399,NO REASON GIVEN
0,2477513,NO REASON GIVEN
1,2477568,NO REASON GIVEN
1,2477605,NO REASON GIVEN
1,2477750,NO REASON GIVEN
0,2477863,NO REASON GIVEN
1,2478016,NO REASON GIVEN
1,2478164,NO REASON GIVEN
0,2478199,NO REASON GIVEN
1,2478321,NO REASON GIVEN
1,2478476,NO REASON GIVEN
1,2478485,NO REASON GIVEN
1,2478601,NO REASON GIVEN
0,2478665,NO REASON GIVEN
0,2478814,UNKNOWN
1,2478959,NO REASON GIVEN
0,2479029,NO REASON GIVEN
0,2479245,NO REASON GIVEN
0,2479247,NO REASON GIVEN
1,2479565,NO REASON GIVEN
1,2479624,NO REASON GIVEN
0,2479689,NO REASON GIVEN
1,2480166,NO REASON GIVEN
1,2480360,NO REASON GIVEN
0,2480416,NO REASON GIVEN
1,2480537,NO REASON GIVEN
0,2480672,NO REASON GIVEN
1,2481055,NO REASON GIVEN
1,2481310,NO REASON GIVEN
1,2481336,NO REASON GIVEN
1,2481444,NO REASON GIVEN
1,2481535,NO REASON GIVEN
0,2481604,NO REASON GIVEN
1,2481619,NO REASON GIVEN
1,2481680,NO REASON GIVEN
1,2481784,NO REASON GIVEN
1,2482202,NO REASON GIVEN
1,2482316,NO REASON GIVEN
0,2482438,NO REASON GIVEN
0,2482445,NO REASON GIVEN
1,2482528,NO REASON GIVEN
1,2482579,NO REASON GIVEN
1,2482616,NO REASON GIVEN
1,2482841,NO REASON GIVEN
1,2482911,NO REASON GIVEN
0,2482945,NO REASON GIVEN
1,2483308,NO REASON GIVEN
1,2483418,NO REASON GIVEN
1,2483664,NO REASON GIVEN
1,2483803,NO REASON GIVEN
1,2483809,NO REASON GIVEN
0,2483885,NO REASON GIVEN
1,2484124,NO REASON GIVEN
1,2484504,NO REASON GIVEN
0,2484507,NO REASON GIVEN
1,2484720,NO REASON GIVEN
0,2485049,NO REASON GIVEN
1,2485433,NO REASON GIVEN
0,2485439,UNKNOWN
1,2485542,NO REASON GIVEN
1,2485788,NO REASON GIVEN
1,2485898,NO REASON GIVEN
1,2485946,NO REASON GIVEN
1,2485953,NO REASON GIVEN
0,2486109,UNKNOWN
1,2486118,NO REASON GIVEN
0,2486132,NO REASON GIVEN
1,2486153,NO REASON GIVEN
0,2486367,NO REASON GIVEN
1,2486391,NO REASON GIVEN
0,2486413,NO REASON GIVEN
1,2486497,NO REASON GIVEN
1,2486647,NO REASON GIVEN
1,2486668,NO REASON GIVEN
0,2486830,NO REASON GIVEN
1,2486977,NO REASON GIVEN
1,2487011,NO REASON GIVEN
1,2487017,NO REASON GIVEN
0,2487173,NO REASON GIVEN
0,2487464,UNKNOWN
1,2487539,NO REASON GIVEN
0,2488480,UNKNOWN
1,2488498,NO REASON GIVEN
1,2488873,NO REASON GIVEN
0,2488875,UNKNOWN
1,2489042,NO REASON GIVEN
1,2489055,NO REASON GIVEN
1,2489302,NO REASON GIVEN
1,2489353,NO REASON GIVEN
1,2489483,NO REASON GIVEN
1,2489515,NO REASON GIVEN
0,2489519,NO REASON GIVEN
0,2489519,NO REASON GIVEN
1,2489566,NO REASON GIVEN
1,2489688,NO REASON GIVEN
0,2489774,NO REASON GIVEN
1,2489922,NO REASON GIVEN
1,2489922,NO REASON GIVEN
1,2489982,NO REASON GIVEN
1,2489990,NO REASON GIVEN
1,2490039,NO REASON GIVEN
1,2490199,NO REASON GIVEN
1,2490224,NO REASON GIVEN
1,2490224,NO REASON GIVEN
1,2490231,NO REASON GIVEN
0,2490242,NO REASON GIVEN
1,2490263,NO REASON GIVEN
0,2490306,NO REASON GIVEN
1,2490432,NO REASON GIVEN
1,2490452,NO REASON GIVEN
0,2490472,NO REASON GIVEN
1,2490482,NO REASON GIVEN
1,2490656,NO REASON GIVEN
0,2490706,NO REASON GIVEN
1,2490729,NO REASON GIVEN
1,2490743,NO REASON GIVEN
1,2490743,NO REASON GIVEN
1,2490787,NO REASON GIVEN
1,2491057,NO REASON GIVEN
1,2491078,NO REASON GIVEN
0,2491476,NO REASON GIVEN
1,2491575,NO REASON GIVEN
1,2491627,NO REASON GIVEN
0,2491765,NO REASON GIVEN
1,2491831,NO REASON GIVEN
1,2491967,NO REASON GIVEN
0,2492081,NO REASON GIVEN
1,2492163,NO REASON GIVEN
1,2492186,NO REASON GIVEN
1,2492187,NO REASON GIVEN
1,2492217,NO REASON GIVEN
1,2492635,NO REASON GIVEN
1,2492638,NO REASON GIVEN
1,2492781,NO REASON GIVEN
1,2492918,NO REASON GIVEN
1,2492991,NO REASON GIVEN
1,2492997,NO REASON GIVEN
0,2493073,NO REASON GIVEN
1,2493297,NO REASON GIVEN
0,2493798,NO REASON GIVEN
1,2493942,NO REASON GIVEN
1,2493947,NO REASON GIVEN
1,2494086,NO REASON GIVEN
1,2494086,NO REASON GIVEN
0,2494172,NO REASON GIVEN
0,2494181,NO REASON GIVEN
1,2494182,NO REASON GIVEN
1,2494182,NO REASON GIVEN
1,2494299,NO REASON GIVEN
1,2494413,NO REASON GIVEN
1,2494591,NO REASON GIVEN
0,2494610,NO REASON GIVEN
1,2494638,NO REASON GIVEN
0,2495074,NO REASON GIVEN
0,2495223,UNKNOWN
0,2495287,NO REASON GIVEN
1,2495572,NO REASON GIVEN
1,2495807,NO REASON GIVEN
0,2495985,NO REASON GIVEN
0,2495986,UNKNOWN
1,2496020,NO REASON GIVEN
1,2496102,NO REASON GIVEN
1,2496156,NO REASON GIVEN
1,2496182,NO REASON GIVEN
1,2496235,NO REASON GIVEN
1,2496237,NO REASON GIVEN
1,2496276,NO REASON GIVEN
1,2496282,NO REASON GIVEN
1,2496321,NO REASON GIVEN
1,2496576,NO REASON GIVEN
0,2497026,NO REASON GIVEN
1,2497165,NO REASON GIVEN
1,2497176,NO REASON GIVEN
1,2497511,NO REASON GIVEN
0,2497514,NO REASON GIVEN
1,2498162,NO REASON GIVEN
0,2498245,NO REASON GIVEN
1,2498341,NO REASON GIVEN
1,2498488,NO REASON GIVEN
1,2498570,NO REASON GIVEN
1,2498589,NO REASON GIVEN
0,2498668,NO REASON GIVEN
1,2498812,NO REASON GIVEN
1,2498816,NO REASON GIVEN
1,2499186,NO REASON GIVEN
1,2499331,NO REASON GIVEN
1,2499331,NO REASON GIVEN
1,2499436,NO REASON GIVEN
1,2500921,NO REASON GIVEN
1,2501004,NO REASON GIVEN
1,2501066,NO REASON GIVEN
0,2501179,NO REASON GIVEN
1,2501188,NO REASON GIVEN
1,2501307,NO REASON GIVEN
0,2501346,NO REASON GIVEN
0,2501518,NO REASON GIVEN
1,2501549,NO REASON GIVEN
1,2501569,NO REASON GIVEN
1,2501615,NO REASON GIVEN
1,2501673,NO REASON GIVEN
1,2501724,NO REASON GIVEN
1,2501764,NO REASON GIVEN
0,2501768,NO REASON GIVEN
1,2501821,NO REASON GIVEN
0,2502162,NO REASON GIVEN
1,2502269,NO REASON GIVEN
1,2502423,NO REASON GIVEN
1,2502446,NO REASON GIVEN
1,2502486,NO REASON GIVEN
1,2502551,NO REASON GIVEN
1,2502567,NO REASON GIVEN
0,2502642,NO REASON GIVEN
1,2502669,NO REASON GIVEN
1,2502722,NO REASON GIVEN
1,2502746,NO REASON GIVEN
1,2503822,NO REASON GIVEN
1,2503863,NO REASON GIVEN
1,2504042,NO REASON GIVEN
1,2504059,NO REASON GIVEN
0,2504105,UNKNOWN
1,2504141,NO REASON GIVEN
1,2504442,NO REASON GIVEN
1,2504443,NO REASON GIVEN
0,2504505,NO REASON GIVEN
1,2504604,NO REASON GIVEN
1,2504665,NO REASON GIVEN
0,2504838,UNKNOWN
1,2505025,NO REASON GIVEN
1,2505026,NO REASON GIVEN
0,2505053,NO REASON GIVEN
1,2505095,NO REASON GIVEN
1,2505096,NO REASON GIVEN
0,2505097,NO REASON GIVEN
1,2505408,NO REASON GIVEN
1,2505545,NO REASON GIVEN
1,2505566,NO REASON GIVEN
1,2505567,NO REASON GIVEN
1,2505626,NO REASON GIVEN
1,2505626,NO REASON GIVEN
0,2506695,NO REASON GIVEN
1,2506803,NO REASON GIVEN
1,2506865,NO REASON GIVEN
1,2507115,NO REASON GIVEN
0,2507225,NO REASON GIVEN
1,2507254,NO REASON GIVEN
0,2507268,NO REASON GIVEN
0,2507278,NO REASON GIVEN
0,2507278,NO REASON GIVEN
1,2507605,NO REASON GIVEN
1,2507637,NO REASON GIVEN
1,2507668,NO REASON GIVEN
1,2507763,NO REASON GIVEN
0,2507899,NO REASON GIVEN
1,2507949,NO REASON GIVEN
0,2508157,NO REASON GIVEN
1,2508183,NO REASON GIVEN
1,2508282,NO REASON GIVEN
0,2508438,NO REASON GIVEN
1,2508489,NO REASON GIVEN
1,2508625,NO REASON GIVEN
1,2508649,NO REASON GIVEN
0,2509412,NO REASON GIVEN
1,2509429,NO REASON GIVEN
1,2509449,NO REASON GIVEN
0,2509575,NO REASON GIVEN
1,2509634,NO REASON GIVEN
1,2509648,NO REASON GIVEN
0,2509708,NO REASON GIVEN
0,2509950,NO REASON GIVEN
0,2510232,NO REASON GIVEN
1,2510244,NO REASON GIVEN
1,2510393,NO REASON GIVEN
1,2510579,NO REASON GIVEN
1,2510582,NO REASON GIVEN
1,2510624,NO REASON GIVEN
0,2510632,NO REASON GIVEN
0,2510655,NO REASON GIVEN
1,2510659,NO REASON GIVEN
0,2510704,NO REASON GIVEN
1,2510787,NO REASON GIVEN
1,2510819,NO REASON GIVEN
0,2510887,UNKNOWN
0,2510888,NO REASON GIVEN
1,2511324,NO REASON GIVEN
1,2511324,NO REASON GIVEN
1,2511449,NO REASON GIVEN
1,2511486,NO REASON GIVEN
1,2511568,NO REASON GIVEN
1,2511626,NO REASON GIVEN
1,2511643,NO REASON GIVEN
0,2511659,NO REASON GIVEN
1,2511680,NO REASON GIVEN
0,2511758,NO REASON GIVEN
1,2511760,NO REASON GIVEN
0,2511761,NO REASON GIVEN
0,2511786,NO REASON GIVEN
0,2511807,NO REASON GIVEN
0,2511852,NO REASON GIVEN
1,2512032,NO REASON GIVEN
1,2512260,NO REASON GIVEN
1,2512283,NO REASON GIVEN
1,2512288,NO REASON GIVEN
0,2512357,NO REASON GIVEN
1,2512574,NO REASON GIVEN
1,2512634,NO REASON GIVEN
0,2512687,NO REASON GIVEN
0,2512774,NO REASON GIVEN
0,2512875,NO REASON GIVEN
0,2512980,NO REASON GIVEN
1,2513141,NO REASON GIVEN
1,2513143,NO REASON GIVEN
1,2513146,NO REASON GIVEN
1,2513217,NO REASON GIVEN
1,2513318,NO REASON GIVEN
1,2513320,NO REASON GIVEN
1,2513393,NO REASON GIVEN
1,2513410,NO REASON GIVEN
0,2513416,UNKNOWN
1,2513712,NO REASON GIVEN
1,2513766,NO REASON GIVEN
1,2513886,NO REASON GIVEN
0,2513889,NO REASON GIVEN
1,2514054,NO REASON GIVEN
1,2514387,NO REASON GIVEN
1,2514418,NO REASON GIVEN
0,2514475,NO REASON GIVEN
0,2514499,NO REASON GIVEN
0,2514557,NO REASON GIVEN
1,2514603,NO REASON GIVEN
1,2514755,NO REASON GIVEN
0,2514772,NO REASON GIVEN
0,2514852,NO REASON GIVEN
1,2514946,NO REASON GIVEN
0,2514995,NO REASON GIVEN
0,2515011,NO REASON GIVEN
0,2515011,NO REASON GIVEN
0,2515020,NO REASON GIVEN
1,2515084,NO REASON GIVEN
1,2515084,NO REASON GIVEN
1,2515470,NO REASON GIVEN
1,2515866,NO REASON GIVEN
0,2515912,UNKNOWN
1,2515999,NO REASON GIVEN
0,2516030,NO REASON GIVEN
1,2516032,NO REASON GIVEN
0,2516066,NO REASON GIVEN
0,2516179,NO REASON GIVEN
1,2516199,NO REASON GIVEN
1,2516283,NO REASON GIVEN
0,2516457,NO REASON GIVEN
1,2516477,NO REASON GIVEN
1,2516721,NO REASON GIVEN
1,2516818,NO REASON GIVEN
0,2516864,NO REASON GIVEN
0,2516869,NO REASON GIVEN
1,2517149,NO REASON GIVEN
1,2517236,NO REASON GIVEN
1,2517244,NO REASON GIVEN
1,2517269,NO REASON GIVEN
0,2517278,NO REASON GIVEN
1,2517303,NO REASON GIVEN
1,2517306,NO REASON GIVEN
1,2517315,NO REASON GIVEN
0,2517412,NO REASON GIVEN
1,2517418,NO REASON GIVEN
1,2517431,NO REASON GIVEN
1,2517432,NO REASON GIVEN
1,2517434,NO REASON GIVEN
0,2517471,NO REASON GIVEN
0,2517536,NO REASON GIVEN
1,2517735,NO REASON GIVEN
1,2517806,NO REASON GIVEN
1,2517817,NO REASON GIVEN
1,2517858,NO REASON GIVEN
1,2518044,NO REASON GIVEN
1,2518116,NO REASON GIVEN
0,2518124,NO REASON GIVEN
1,2518127,NO REASON GIVEN
1,2518217,NO REASON GIVEN
1,2518497,NO REASON GIVEN
0,2518544,UNKNOWN
1,2518635,NO REASON GIVEN
1,2518692,NO REASON GIVEN
0,2518738,NO REASON GIVEN
1,2518769,NO REASON GIVEN
0,2518793,NO REASON GIVEN
1,2518872,NO REASON GIVEN
1,2518950,NO REASON GIVEN
0,2519014,UNKNOWN
0,2519058,NO REASON GIVEN
1,2519095,NO REASON GIVEN
0,2519148,NO REASON GIVEN
1,2519151,NO REASON GIVEN
0,2519164,UNKNOWN
1,2519680,NO REASON GIVEN
1,2519874,NO REASON GIVEN
1,2520177,NO REASON GIVEN
1,2520227,NO REASON GIVEN
1,2520228,NO REASON GIVEN
1,2520431,NO REASON GIVEN
1,2520763,NO REASON GIVEN
1,2520773,NO REASON GIVEN
1,2520815,NO REASON GIVEN
1,2521149,NO REASON GIVEN
0,2521176,NO REASON GIVEN
1,2521228,NO REASON GIVEN
1,2521316,NO REASON GIVEN
1,2521321,NO REASON GIVEN
1,2521341,NO REASON GIVEN
1,2521743,NO REASON GIVEN
1,2521754,NO REASON GIVEN
0,2521908,NO REASON GIVEN
1,2521917,NO REASON GIVEN
0,2522486,NO REASON GIVEN
0,2522538,NO REASON GIVEN
0,2522666,NO REASON GIVEN
1,2522672,NO REASON GIVEN
1,2522707,NO REASON GIVEN
1,2522830,NO REASON GIVEN
0,2522930,NO REASON GIVEN
1,2523129,NO REASON GIVEN
1,2523176,NO REASON GIVEN
1,2523436,NO REASON GIVEN
1,2523438,NO REASON GIVEN
0,2523630,NO REASON GIVEN
1,2523668,NO REASON GIVEN
1,2523730,NO REASON GIVEN
0,2523942,NO REASON GIVEN
1,2523950,NO REASON GIVEN
0,2524190,NO REASON GIVEN
1,2524211,NO REASON GIVEN
0,2524565,NO REASON GIVEN
0,2524730,NO REASON GIVEN
1,2524736,NO REASON GIVEN
0,2524854,NO REASON GIVEN
0,2524897,NO REASON GIVEN
0,2525038,NO REASON GIVEN
1,2525281,NO REASON GIVEN
0,2525306,NO REASON GIVEN
0,2525390,NO REASON GIVEN
1,2525696,NO REASON GIVEN
0,2525725,NO REASON GIVEN
1,2526129,NO REASON GIVEN
1,2526190,NO REASON GIVEN
1,2526309,NO REASON GIVEN
1,2526445,NO REASON GIVEN
1,2526481,NO REASON GIVEN
0,2526545,NO REASON GIVEN
1,2526582,NO REASON GIVEN
1,2526640,NO REASON GIVEN
0,2526667,NO REASON GIVEN
0,2527893,NO REASON GIVEN
0,2528063,NO REASON GIVEN
0,2528100,UNKNOWN
0,2528138,NO REASON GIVEN
1,2528185,NO REASON GIVEN
1,2528568,NO REASON GIVEN
0,2528797,NO REASON GIVEN
1,2528831,NO REASON GIVEN
1,2528988,NO REASON GIVEN
0,2529034,NO REASON GIVEN
0,2529060,NO REASON GIVEN
1,2529079,NO REASON GIVEN
1,2529455,NO REASON GIVEN
1,2529479,NO REASON GIVEN
